population,human,human,human,human,monkey W,monkey W,monkey W,monkey W,monkey E,monkey E,monkey E,monkey E
load,1,1,3,3,1,1,2,2,1,1,2,2
delay,short,long,short,long,short,long,short,long,short,long,short,long
,2,14,-14,-1,-2.173393063,127.2903072,-26.79284534,-1.327757747,-35.60935416,77.19250526,-167.4825118,25.24166035
,-19,-22,-33,-1,19.2497682,-40.77585008,-0.740054032,141.3381795,-3.300753902,-12.80666421,-136.974971,48.41603693
,-11,-5,18,-13,-7.613529545,44.70147408,-42.84118493,-97.79906881,-120.2389326,123.6984489,80.084764,6.559214834
,-3,36,25,-18,118.1132089,-81.48093897,-17.81446385,-28.62797348,-15.43359314,26.75862228,142.5219704,-70.61987404
,23,18,68,-19,-57.82457131,23.76627,21.11790209,-74.31540245,15.19363323,-65.8176994,30.31820875,170.992317
,-2,-16,-4,-54,-43.0320686,72.81573008,-18.10376303,-138.1177225,-49.10192466,76.00598187,-69.23133093,30.07866991
,-35,-25,8,6,9.431625117,-23.30387011,29.40674771,31.41479199,9.216684331,4.889729165,-51.38417518,-105.6128657
,-9,-13,9,-14,39.92196531,-113.4156423,172.9194085,-68.12395202,156.7384242,40.16784923,-83.70227971,-115.2599944
,-9,-27,-9,-15,4.019555748,-35.17876591,-4.565773523,-44.58012209,-177.8181727,10.37006436,124.4889636,149.9511209
,-35,8,-46,12,-45.12473549,-10.99859064,0.224004425,58.01655045,7.147565525,-26.98107068,38.13619384,81.58487962
,54,-20,13,57,-24.06799202,-2.439569867,85.0039292,18.20919791,-166.2381392,-56.06842748,-20.14989297,133.9944176
,-27,33,-51,-24,-8.863796215,20.64547725,-132.8198115,28.74413276,6.462891393,-23.33149605,-72.73699157,30.18930955
,-20,-51,-16,-52,7.184935216,46.92107559,-137.6325316,113.906075,-0.102115196,-65.92330886,15.49639228,-37.93844845
,5,-11,4,-14,99.76285269,49.65452914,149.8146716,43.27449909,117.819667,57.76923324,-59.56592498,68.46370767
,15,9,-10,-12,-28.68823474,7.795832,-10.46965663,-56.85473998,60.62331879,-16.53715448,156.7525827,22.31550859
,-16,27,-11,-117,52.16729365,-41.50132715,-26.32914792,-81.53325155,152.1807119,109.9406142,-19.93640634,148.6327444
,-11,35,-94,42,57.58824964,-0.571632232,-17.14367279,31.96816327,98.6095478,-1.361137028,50.06472015,71.63678034
,-4,-43,5,-19,74.20310029,40.68365694,3.395508127,-72.18099806,22.49061347,18.95884513,-69.35295853,-119.4690685
,-5,6,-27,-6,17.85930269,-45.69200559,13.98693957,89.00228589,-58.34621717,-35.46153727,-41.33896054,111.3532466
,-24,-7,0,-2,-14.65120128,-12.83275208,69.28769016,-4.533473698,-35.53146017,-32.96211111,-40.38778359,60.58555782
,-3,21,-19,33,28.17445755,85.06865957,144.214473,-130.6212531,-29.48773245,6.982379563,7.350134572,-106.9156046
,13,11,-32,-167,-21.0341695,103.1583674,24.33001924,120.5274302,-67.21470077,-12.53870909,-40.03323909,-83.69213924
,-5,6,-78,37,-8.96397618,62.69738114,39.77877408,130.1464404,33.58775822,75.76294547,-44.1604376,-97.8295892
,8,29,-8,20,45.46470136,0.699600687,-160.2072529,-33.75,83.74955373,68.62239738,160.1984195,-13.30184786
,8,18,-15,30,5.668131727,-7.135358795,10.06149732,-6.260954173,40.07534846,0.171920939,-13.21999719,-116.5335345
,-7,1,42,-46,34.58969084,-109.513498,2.841171687,68.53192804,-53.50945166,105.0708708,42.72440315,-18.73502949
,-50,1,-46,-63,5.125061907,138.2693217,-6.924372213,129.689796,29.49742714,-38.2846501,64.33341036,120.5659653
,17,-5,20,-23,31.41269959,10.207033,136.6260788,34.14543852,-34.83775114,36.82467426,23.11970632,-121.1351491
,10,4,-18,-16,3.677722287,-3.351777923,-170.7320827,45.4376067,-25.68982996,22.32077097,-83.60637413,44.21823299
,15,-6,5,-5,-70.72906781,41.85895403,-2.946811136,53.41123593,50.77268945,96.83421087,68.53371787,-113.7293097
,-43,25,3,19,-16.22452373,70.4536829,50.96089607,176.4424466,-152.1536018,44.58392358,-32.89995895,70.73290445
,-17,-3,-15,6,-98.86729842,-50.09083764,-51.29369671,-138.5445763,56.00620665,4.541169109,120.3193239,-29.13715642
,14,4,20,-70,59.1806722,-19.21075661,-12.8140047,-63.58490583,-31.09726126,92.93375951,-14.01478114,-13.17231664
,-11,-23,46,-6,50.11438276,36.53793936,-14.55089088,53.90944424,76.06218569,46.38176428,19.52712005,-23.69096226
,44,0,36,20,-3.084167898,44.49541767,35.75041054,15.34985874,30.2082335,61.30415201,66.72969935,-0.45398981
,11,17,-17,22,-60.6018835,90.44994263,-15.25107377,-122.2817851,-12.0220562,132.2671181,171.29921,147.3162372
,5,15,-147,-22,-5.690794695,-9.09995036,56.35924919,-80.87609523,65.34900238,-9.646348553,-58.15313006,-32.66504904
,-7,1,-40,-29,8.150327339,-62.93002876,-40.89028164,31.14908702,21.41179751,28.17532516,-18.92234498,82.24617028
,-17,8,66,-11,11.03772465,-0.145326271,13.06566278,149.1096256,81.32707503,25.40148139,-62.70230569,-4.493293562
,-9,5,74,-6,-52.23176995,32.74310848,6.982700344,23.48021753,14.69807787,-23.86655982,-10.67271883,79.4728541
,-41,-2,6,6,-76.56273816,-12.98462438,156.1173645,-5.032211962,-18.24742714,-64.20815771,-77.31986912,157.9702893
,-6,30,49,-24,20.17821174,38.25843551,-56.32416948,-9.829426676,-12.89711138,63.60896742,-45.16840579,-0.069527158
,20,32,50,29,16.08054494,-9.413651331,16.38449078,43.16436242,-10.52266578,-4.169731302,-133.6277172,-106.9406054
,-42,29,-52,33,-15.7285462,-153.4097934,38.49834883,-10.07524189,32.64421229,-59.03743833,41.65554601,-121.1453735
,32,-3,-10,-68,-6.118148445,45.21057813,-22.72774058,109.4825541,99.19510274,-52.3413978,-168.4524615,-28.18019967
,17,8,-110,22,27.27137322,119.6086677,-11.35785949,84.32249761,48.89944682,54.71808148,100.2429028,67.74803213
,7,2,119,-53,35.91364346,-74.56049627,-14.14799824,-89.27822925,58.72900675,18.1020623,72.7745524,-17.29256266
,-16,2,122,33,24.63567509,-24.9876852,26.31570548,56.40441231,58.6784649,66.99659208,-177.1642935,123.840937
,-8,-19,23,-11,20.19351867,4.016586778,-18.77662506,17.95936144,-24.16444592,-66.20139152,96.39101162,110.3703488
,49,-31,-128,28,13.91067057,-20.7010768,-38.3774999,26.24065617,-40.37653492,-91.45497747,-99.73785507,-65.16122307
,17,25,44,66,-1.739993107,46.45902464,132.7456788,48.6443336,43.46021284,26.65962422,-5.938361362,79.48774285
,-47,12,15,39,-25.35136533,-26.67418584,-76.63162365,-119.071882,95.3291673,46.47468665,122.6053713,92.97092428
,17,-3,29,14,-4.495622269,-31.85360867,15.94997688,47.34254869,33.23568916,-13.15348486,-47.2784205,-37.34352002
,12,28,40,31,-8.435259586,-2.162103866,-31.06319695,68.82548204,125.215819,-69.29132924,-10.75851704,-91.1552531
,40,11,-139,-27,-34.94147919,-8.452200735,-43.16792775,45.70739143,120.5694423,-10.29678726,-13.98438588,-44.24843979
,23,-1,-12,-141,5.556933618,97.72641429,63.90273481,-18.91985205,37.60189071,38.77008063,176.446738,-171.035193
,30,20,-29,22,58.50413572,-83.70071642,64.95431025,-30.92755596,-37.71518554,115.3677416,-9.823301196,90.41427766
,-3,1,5,158,-24.670832,-12.28826132,-71.68464615,-29.47678475,63.51937154,-7.303600919,26.51956256,54.0290451
,-25,-4,-54,48,-6.581923658,-3.502242639,-39.16763056,-93.46875617,-59.96801257,46.51606485,-145.6134966,-19.13753593
,-7,-14,16,42,-80.56911048,13.05170173,40.96714208,-34.56046351,-61.10502267,-71.19331458,-81.68242452,-69.15316793
,-15,31,-21,-6,-49.03676665,61.59817305,-31.1617179,-28.05495861,-34.35626205,63.70457751,-7.372067343,45.40767683
,9,-16,-21,13,-25.94963396,11.97002941,-45.69944418,13.39248542,-34.94793566,-57.78151584,-16.8011871,-154.7033022
,7,23,-7,-28,3.193567029,-30.61961824,85.3678025,150.1952245,44.52926137,153.8140715,-179.9561278,-96.45701353
,-14,-18,-110,105,-90.00279907,-2.966222999,-23.26000122,68.83086123,62.68120746,-41.97688791,141.3748819,-21.73340612
,-73,-6,-62,46,42.33355592,-37.14193344,-55.53043702,-129.9650697,-19.35930012,15.89290059,136.0838272,3.335414172
,-5,47,31,-76,-53.50296187,-56.77055671,36.75513787,-27.35786621,-12.28343169,50.21876855,-137.1128366,-144.3479462
,21,5,-151,172,-21.97794386,68.60335553,-179.5174037,159.4097798,74.70818376,-5.875745773,-22.9162712,60.03551007
,18,22,38,53,69.21085515,17.27862057,-24.54217964,-157.6537388,-31.85004651,-18.85202476,-133.0151399,69.75580768
,48,-49,-80,10,-20.32797619,-125.1371523,-45.72810217,33.91369246,42.84883243,50.68008115,162.2410707,8.894432787
,14,25,20,-14,28.45518089,22.80224987,-80.67488709,93.50431307,28.86558094,-103.1367273,93.3141756,145.5514037
,9,11,-135,-23,-36.3873998,52.40605528,-35.6332463,5.642139425,52.06132632,-3.010252732,29.13668969,141.656589
,-10,15,-16,-23,113.0897725,9.884498342,169.0811825,-131.6516273,90.52908331,-6.456055113,79.68160198,-66.16432387
,-22,17,-22,-15,-54.90915438,104.2624867,-13.57638017,77.52859115,-129.9529672,-7.82900051,-170.7536687,70.11092152
,-11,20,9,-39,-10.15182579,11.94227784,-23.58110704,15.80788746,84.76530271,-47.27483217,170.8270865,140.6549621
,5,5,12,-83,-16.79888497,-55.18317714,-28.92806386,-56.62001442,-38.17976813,43.71670675,10.96894073,-40.73360395
,43,11,-13,-20,69.1505272,-6.453769576,13.81796833,123.7474267,109.8288991,-81.13751661,-167.7215831,-174.5417688
,-29,34,18,6,-1.73916241,-43.35635728,120.0189724,14.03784103,34.87200546,56.42862583,-51.93675945,-178.6004076
,2,14,45,-1,-10.21308554,-36.26885397,37.90483528,-28.07467484,-32.8132002,21.59207995,-69.70112876,37.27299932
,-22,-59,-35,19,39.66111448,11.64988912,-89.78203385,-160.1290248,-26.84033732,7.629715255,-122.2773903,116.7094779
,26,5,-19,-35,4.949272344,124.3658287,17.23742052,9.455199966,67.33853898,-16.20847501,-43.66540575,95.33568885
,5,27,27,-40,-164.005321,-94.91761809,-53.03567058,2.50385235,38.33987045,40.43889202,-129.6010401,75.52391827
,-3,32,19,-21,-40.09886627,15.99831196,-33.30088314,-12.54819836,-16.53975839,94.95736126,-13.7488533,54.71836347
,-32,7,32,19,-3.21920909,-40.96658893,31.0062467,-91.94876908,19.51712095,44.80896968,106.6808821,116.3063093
,-8,-10,7,13,-36.21242972,-18.6302398,-85.60735626,-52.00891932,2.31372332,-41.04444887,53.72386998,-65.43885082
,36,41,18,-5,16.68119936,14.89830728,89.55154672,46.46684794,-1.187312125,-104.2329541,-129.7588797,-104.5507054
,-1,-16,25,-48,9.828497158,52.0642897,92.87768563,-24.92053982,-70.76671358,60.53834685,6.657895731,-63.70372317
,-19,-4,-13,-5,-92.58287617,-9.872750594,7.301571245,-111.2190018,-51.87035601,55.65937688,-72.34509984,-65.31382064
,13,-6,3,-20,-6.155172773,-108.7205804,10.42508017,-39.27864735,-28.52677156,148.1813274,-84.41900916,116.1860277
,-6,1,-20,-3,-19.41059646,99.42509535,9.537333444,-19.20936752,-111.3435698,-26.39216787,-50.57488473,24.75569301
,8,44,-5,23,47.7607766,-43.03276824,68.39233007,130.0646958,67.13651388,131.2351038,38.32779492,-18.43502557
,29,-14,9,12,-39.44504448,-107.8543291,165.4158579,138.8091663,-119.6836824,38.83020946,41.16392935,-93.09649718
,-10,0,-20,23,48.17151323,9.854608612,-3.660589424,39.68746331,64.09445513,48.44571855,45.64677031,-33.03152552
,21,5,-16,-22,-57.05708602,-42.6797362,-53.66025749,-4.568038202,101.3367925,21.20696236,179.5045881,-115.1072096
,36,-12,2,-11,122.1196373,-22.33204757,-4.421710331,-18.07226822,39.91337748,113.8864857,-58.33067523,46.41340395
,11,43,9,0,-54.56814384,13.06042168,-2.515132389,-73.19409184,-16.92519821,-15.82670538,-85.075043,-18.94763923
,21,16,-18,-8,-66.87232808,-12.03571484,-2.938883869,-25.26057069,14.61159128,-96.54192317,39.56084004,-14.70505116
,-25,18,2,-28,-10.03019299,6.806813359,-82.65388795,-6.947864265,-13.6810499,16.30350842,-83.91917418,-48.9027505
,-4,11,54,-1,21.48790506,-19.63076134,-86.62574616,-21.8695547,35.52988644,-12.3240424,70.08890635,15.7257817
,-20,-6,-9,-25,10.12273816,-34.10054136,-118.3766891,-31.03314704,69.17521894,-13.53825323,3.868023383,-26.90405376
,-6,-4,1,4,-36.33739963,-27.73184343,-19.43248637,-131.0280144,79.98997514,-9.13401832,-114.4728389,30.32378895
,17,2,-12,17,-140.5652242,68.61495042,-0.470289336,16.84252191,0.909038496,49.40611224,28.52745697,-130.5232381
,-3,28,-12,-9,-62.64414733,22.80320957,-35.68230493,16.93960143,-19.37009681,-70.13870742,-6.543450446,-59.04788833
,-26,-5,28,-15,-12.4052531,23.03860979,-2.479244801,-99.80464883,-3.802737501,64.54208769,-159.1014491,11.89591803
,-6,-44,20,-6,41.56326529,-69.8423943,-14.08202298,-0.970919332,39.41894671,-13.77475682,-92.68563783,52.25126444
,15,-19,-3,5,-69.84246516,43.43879779,12.29836823,-72.53433675,107.564421,-121.4822652,-23.67515153,177.7796327
,1,20,10,8,-26.77410634,25.99609783,41.17010928,-109.3660781,-71.74724814,38.05453606,-168.2917228,7.907502612
,-18,-2,-23,19,16.08360416,-12.56082955,-67.17644831,50.18383709,-69.15901468,148.784175,-167.9162994,-12.43994893
,29,14,-17,26,-15.24659764,6.574187936,-146.3227597,135.4560533,-2.237355483,32.98738415,54.21522925,8.662659128
,27,1,-25,39,42.47869635,-49.76118736,-1.388219708,-62.56093654,0.268997504,-62.77728159,-43.91507482,-37.08994444
,-1,-18,-32,8,-38.66761418,60.49002156,-8.144025593,11.80986555,-26.25636325,124.69852,132.0861951,42.10386244
,16,7,-28,-27,-47.34999265,41.62744885,-32.64386046,13.82155657,163.378969,19.49419821,27.63260689,71.878744
,-13,-6,26,8,-43.64969472,47.70423613,143.8409604,24.20531928,61.17362836,-9.570645177,110.7136086,-97.38682518
,2,12,5,9,-2.581441887,-46.96747306,-60.47461347,-9.034977819,40.79763964,-1.058478192,-55.13517322,-146.0507878
,17,-8,3,25,26.23999612,-30.8235666,-103.9183127,41.15789226,31.3577436,105.1303964,30.15714641,-138.0406472
,-7,-14,1,-1,19.6972076,-71.70150823,-171.5870264,-8.720078725,84.16469122,-101.3968243,-17.72901553,-73.67143104
,-13,-27,10,38,-13.78093345,-101.7663211,41.65237572,58.57048619,-86.49499477,-61.10786621,-11.90534859,174.099062
,16,12,5,-26,11.15652697,-89.30023903,-139.2151827,17.74843544,16.37238786,-37.89178733,-86.30362508,42.08478854
,19,50,-6,91,23.14372872,-0.64444335,-94.2780554,-103.4799947,35.94069613,5.767627272,34.44858493,46.68151664
,-2,0,40,-4,19.87956835,27.59816972,158.5502489,-22.80203903,73.47777328,31.39323709,-138.4328722,-34.54665369
,9,-1,2,14,-3.769525414,-15.57002471,8.503556961,-154.6833188,12.5033214,-5.916181864,52.49802746,-25.70146993
,6,32,-27,12,1.234200808,-2.574826965,25.10682111,60.38117095,-26.34037159,44.09620382,4.972335145,-91.7149302
,-36,-2,-6,18,56.63189154,-30.11967801,8.482298616,14.1991479,43.06953292,28.98363506,16.00334613,14.67979477
,18,-13,-22,-72,21.99782401,44.44862625,-18.35505928,-73.18779564,14.18030336,14.67196109,-67.87588578,75.2396672
,2,-18,-57,-52,-7.426262066,-57.45375584,59.23930311,11.81633758,24.04701196,-85.77104533,46.01700795,-107.7801387
,12,-16,17,-2,-32.09848551,24.32077072,24.33390938,-86.14540951,55.85506817,51.34544519,-56.18558108,4.78913001
,12,1,-21,25,-91.06182325,3.058303595,32.21689403,-15.51446353,126.3648806,44.71735503,-45.8801469,-137.9663164
,-23,14,12,11,-24.57268709,50.12329825,-6.640636055,44.48615005,-123.4145466,26.69353263,-98.93933082,-77.90501267
,11,-7,-1,3,67.93069088,-79.3051899,-15.69054716,52.89515385,-43.15304692,-51.95832119,25.88172732,-12.2024095
,17,9,16,-18,-26.80990872,-20.65136607,39.08329728,112.1713217,-22.73464025,-11.11048277,-122.998748,83.63456956
,15,18,-24,-18,30.01048458,-2.31331435,41.76967184,-96.10009802,-34.25333861,0,79.91294361,-64.44923867
,6,-25,0,-32,-94.03768107,33.1061915,23.79552805,-4.697862926,-23.61863672,-39.08890415,90.17716793,36.64053494
,6,-8,12,-10,-13.59828032,0.245487204,11.45321909,-9.900342734,-2.772949283,60.43931625,-53.15234526,89.36395779
,9,4,31,-6,-27.82633013,52.51620003,-41.78525094,-44.42603044,-23.79900938,-6.288258716,-18.1747351,89.76377506
,-11,-30,25,-1,52.5292428,-60.76612755,-79.1574418,58.29211982,87.61304929,-72.06577352,-26.96913661,95.3337318
,14,-16,9,-8,10.88876728,56.94054482,-121.8002927,-150.3567505,-83.41802016,130.3058682,-58.94726383,-116.471684
,17,-4,-43,-5,79.35243844,136.3670114,21.98542316,9.254234259,-11.12209121,90.33086993,-30.14756286,171.7796568
,5,1,17,1,-41.25761436,-13.36106873,70.23973471,-60.41552767,96.8781889,-39.67337419,-143.1790082,175.240547
,-1,-3,1,20,48.32535386,27.0814835,1.784628406,179.3110157,8.37736507,-83.77846261,-9.812779539,10.74075823
,-12,2,9,-8,14.74405245,-1.289621328,59.06556971,18.98303109,62.90318184,-6.310793743,-45.66955366,-29.83841468
,11,8,9,17,-51.02426121,-60.84916073,33.37090232,-63.50116522,2.010441362,-76.80506618,83.62384136,82.87909211
,2,-13,24,33,52.5613018,8.462314145,25.9173535,126.4518572,-51.9206964,24.39320895,-52.85713661,49.23828749
,5,15,-28,32,31.74190863,35.73416514,34.25139455,48.24826261,39.7331002,0.730268853,-68.03826457,-83.58196209
,-34,-15,-3,23,-1.504476142,-95.99618758,-2.180864024,-25.93782721,-29.34637678,-82.32258363,-14.16953979,-0.289846397
,3,-26,10,43,10.11495596,38.36121258,9.884235409,-33.52701194,49.22293939,-33.46109157,88.71171912,152.8411669
,-9,2,6,101,151.9149498,46.31635816,-21.92893004,18.55481908,133.9171431,14.31822157,-145.3535738,28.9522942
,-10,3,-15,-33,-59.95648715,57.0714884,-105.0811098,-19.10310539,68.09936541,-119.1337512,-28.88017307,67.20487771
,-63,-20,-78,-9,60.87565551,-2.353513722,166.5160572,38.90329545,-34.32873041,16.94092425,105.6795837,57.01785642
,-23,5,-40,38,-1.047246519,-82.59875358,155.1362388,62.97690626,33.3992812,-116.9414488,19.31632393,50.62937377
,25,5,2,2,-39.89705019,-17.93682054,-13.35729884,10.40691914,-91.95193605,-40.53465524,64.15009623,-103.7857846
,20,14,40,7,-16.11780577,-5.201976684,17.223977,-32.447719,10.78707006,130.7943948,-135.347194,-36.48537156
,158,-8,2,9,19.04737912,56.92630751,-2.112848526,-65.56695158,-27.84878493,84.31985079,106.2555904,-160.8180159
,-6,-12,6,13,-126.3138025,60.97269876,25.84997252,152.8209156,52.9181712,90.12916888,-22.10836815,-18.42698955
,-34,-11,12,40,-106.3054713,30.32686522,41.83596744,5.570395934,-69.233837,-36.58840283,53.91480723,90.36544128
,-10,-31,36,-3,6.085050835,61.82617179,168.4255728,-46.72784662,-25.46022303,68.39151867,11.89711887,-71.16490218
,41,8,-13,-148,-7.429774739,54.86164995,-88.99159267,60.30928229,3.691472173,39.68882241,-175.4811358,50.29781837
,10,-8,-8,9,-29.4501797,-25.66079082,88.3481507,-157.2610477,66.05627169,103.3630264,137.6021567,-172.3058264
,7,10,-44,3,-96.21017679,-77.94960964,-117.8444411,20.97111653,59.2124866,145.7438545,101.7083689,149.3257957
,-20,-19,13,1,95.9722429,9.837011135,145.2872403,23.38028416,32.16310728,80.8735686,10.54324639,26.6312548
,14,-25,-11,20,-76.27334947,-49.04215677,-87.15309695,-127.5707931,5.773428306,-88.95099971,36.41183714,-68.30833992
,0,28,35,8,-19.05516088,25.32470881,-159.5509577,-95.67520315,-20.62993187,-10.44369161,-131.5656327,28.3824841
,8,-7,1,-35,-62.47909409,62.99560924,-30.55053178,14.98938434,23.9658305,-74.21255834,-130.8103119,1.936787772
,-21,50,-20,56,-76.84657831,-30.41318124,16.42819557,149.1707206,42.32263023,-6.223897046,179.7618027,-46.74480039
,-9,-5,9,-15,19.62752597,17.49142518,-148.3568557,-16.1677586,-13.6526692,-34.60651354,-70.96668396,-58.3767688
,-14,15,-37,5,60.63951672,50.93101496,-87.57217782,-1.577016564,-142.3021026,-65.93407129,-66.42185837,-14.71600692
,-81,2,-3,17,-51.76857552,45.67666625,17.47114039,45.05213073,142.5159506,13.19196988,-54.76293571,-56.77038344
,-6,133,43,-82,-13.92354089,-41.57362042,-73.28750854,-22.47698998,-9.483151346,86.93612559,8.322618177,37.3554481
,12,56,34,-99,-25.7148415,-62.64433948,-52.10083413,-158.3477142,35.65013908,45.17162359,-40.07426269,-4.252480677
,-17,30,-29,34,-77.53152443,8.112734827,-55.47674684,-18.79643525,-50.21799655,-3.786352769,28.05321949,150.7243361
,4,24,-27,-137,33.1988872,-72.40719841,64.5023079,30.73161517,62.85015314,-32.67092235,1.364787977,-38.04859041
,-1,11,41,-10,1.444776,-113.9045125,-11.62320874,-132.712264,-0.79457258,89.70021357,-114.3296016,19.22060962
,-21,5,-36,-49,37.69801199,2.903404419,65.27223894,-92.4828322,-8.494590395,-27.21138759,45.5092047,151.8724404
,-1,7,20,-42,20.81553304,1.824360307,39.37898897,83.88754389,-31.72378002,40.37583709,10.68823575,171.4762085
,7,53,-3,-90,14.1224622,-38.96057744,-17.19709285,90.81801281,76.24344779,-0.915263365,43.68600395,-148.8591537
,-7,-4,-1,8,-27.78373538,82.85944481,121.4773772,-88.17135758,-49.74345938,42.99167443,-20.39235508,-96.59553963
,-36,4,9,-115,21.13345564,48.9925578,-0.159268204,-22.29590725,12.01510085,134.9383923,-171.9736052,-24.54314171
,11,44,-21,83,-11.45943356,-22.30509099,-20.79369623,13.06534926,4.612305467,-66.81247796,-116.7875578,-35.26374425
,7,-29,-18,17,14.59600858,-74.20090752,-38.95247586,-23.69096072,24.77684804,151.0548408,-102.6398921,150.5445075
,-73,26,8,8,18.69855712,152.7813589,-13.16959358,-5.272114118,-2.673603032,-62.57876818,-103.6827939,85.2261121
,-18,-24,-7,-148,-21.66894489,13.41526447,41.72945676,36.31895032,-167.7008746,-44.34882507,9.177666188,-133.5788229
